Frame,Tracking_ID,Position_X,Position_Y,Volume,Radius,Area,Length,Width,Orientation,Dry_Mass,Displacement,Speed,Instantaneous_Velocity_X,Instantaneous_Velocity_Y,Track_Length,mCherry_Integrated_Intensity,mCherry_Mean_Intensity,mCherry_SD_Intensity,mCherry_Maximum_Intensity,mCherry_Skewness
172,1356,323.3377991,499.4006958,2176.519775,23.30911255,1706.873657,55.79253769,51.48830795,3.576332092,544.1293945,15.35580254,0.001280811615,-0.0007881672936,-0.001009589294,55.4843483,3222549.75,848.0397339,1076.922363,5006.338867,1.675431728
173,1356,322.6712341,500.0207825,2061.276611,22.99450493,1661.108398,54.54131699,51.31215286,3.468231201,515.3186035,15.40286446,0.001011548331,-0.0007406277,0.0006889851647,56.39474106,3192338.5,863.9616699,1086.017456,4894.965332,1.639317155
174,1356,322.4697876,499.5169983,2264.311035,23.83555031,1784.844116,55.00323868,50.92185974,5.042449951,566.0772705,15.89313412,0.0006028524949,-0.0002238294837,-0.0005597601994,56.93730927,3251800,819.2991943,1048.908691,4909.308594,1.717887163
175,1356,323.4785156,500.0074463,2288.571777,23.8015728,1779.759033,65.79295349,47.74355698,-26.56505013,572.142334,14.82621002,0.001246264321,0.001120808884,0.0005449422169,58.0589447,3286531.25,830.1428833,1073.356201,5069.192871,1.743775487
176,1356,322.9219971,500.638092,2205.64624,23.32068443,1708.568604,55.68333435,54.22627258,3.468231201,551.4110107,14.80414391,0.0009345408762,-0.0006183539517,0.0007007175009,58.90003204,3253018,854.260498,1086.800903,4753.575195,1.677056551
177,1356,324.4925842,500.2160339,2090.079346,22.9240036,1650.938354,54.60931015,51.59176254,3.691383362,522.5193481,13.96861649,0.001807008637,0.001745096873,-0.0004689534544,60.52634048,3228872.5,876.2205811,1086.019165,4755.78418,1.601468801
178,1356,324.5541382,500.0113831,2316.170898,23.48207283,1732.298706,54.77694702,52.7233429,3.691383362,579.0421753,14.0770874,0.0002374527103,6.84E-05,-0.0002273898717,60.74004745,3244801.75,839.5344238,1097.350342,4883.118652,1.654511571
179,1356,323.8796082,501.846405,2252.72876,23.43607712,1725.518799,62.34188461,49.31711197,-29.05460548,563.1817017,13.29007721,0.002172299428,-0.0007494778256,0.002038913313,62.69511795,3276218.75,850.5238647,1102.883179,4842.854492,1.638242841
180,1356,324.6350098,501.3869324,2387.568359,23.90336227,1795.014038,59.94733047,47.91222763,-28.81079483,596.8914795,13.03540611,0.0009824049193,0.0008393351454,-0.0005105251912,63.57928085,3306885.75,823.427063,1082.959106,4945.631836,1.715217352
181,1356,323.2085571,501.1723022,2329.109863,23.75619507,1772.978882,62.88025284,46.32643509,-27.75854111,582.2769165,14.23784924,0.001602788107,-0.001584947342,-0.0002384779218,65.02178955,3276105,826.4648438,1077.286621,4826.253906,1.693674684
182,1356,323.9810181,501.0908813,2269.744141,23.53944588,1740.773804,61.54240417,47.35346603,-23.19859123,567.4354858,13.7144165,0.0008630446391,0.0008582899463,-9.05E-05,65.79853058,3344670.25,862.6940308,1114.453857,5089.805664,1.685691595
183,1356,323.6432495,501.0861511,2331.588379,23.65377045,1757.723877,55.16351318,51.62739182,5.19442749,582.8965454,13.96727848,0.0003753351921,-0.0003752984048,-5.26E-06,66.13632965,3311632.75,843.7280884,1099.24646,5079.126953,1.7119838
184,1356,324.3917236,501.0307617,2303.306641,23.59667778,1749.248901,62.88175583,45.41460419,-26.56505013,575.8261108,13.45781612,0.0008339119959,0.000831637939,-6.15E-05,66.88685608,3332010,856.1174316,1101.969482,4891.265625,1.680222392
185,1356,323.6400146,500.7113342,2249.763672,23.16981316,1686.533447,54.6555748,51.24467468,3.576332092,562.4404297,14.22258091,0.0009075134294,-0.0008352322038,-0.0003549194371,67.70361328,3379519,895.947937,1130.591553,4846.095703,1.621605515
186,1356,324.5791321,500.0252075,2284.757813,23.28595352,1703.483643,62.21543503,44.63830948,-29.05460548,571.1888428,14.05003071,0.001292290282,0.001043463824,-0.0007623630227,68.86667633,3331802.5,877.7156372,1132.523071,5377.308594,1.635362506
187,1356,324.6762695,500.6292725,2318.068115,23.33224869,1710.26355,53.29721451,50.43080902,3.9451828,579.5164795,13.5422821,0.0006798058166,0.0001079305002,0.000671183283,69.47850037,3311883.75,865.6265259,1115.890137,4912.227051,1.622524738
188,1356,323.977478,501.436615,2346.609619,23.67656898,1761.114014,61.16734314,47.43361664,-27.29957008,586.6518555,13.48452568,0.00118640007,-0.0007764350157,0.0008970472263,70.54626465,3341026.25,849.269043,1121.557861,5058.32666,1.678173542
189,1356,325.3734741,501.1294861,2351.907959,23.30911255,1706.873657,54.72740173,49.9967308,4.085617065,587.9764404,12.69976044,0.001588202314,0.001551106805,-0.0003412543447,71.97564697,3327733.75,873.1939697,1121.750732,4760.626953,1.627197981
190,1356,323.70401,499.209137,2320.997803,23.30911255,1706.873657,53.97536469,51.14872742,1.97492981,580.2488403,15.24297619,0.002827303251,-0.001854960108,-0.002133721253,74.5202179,3301261,861.9498901,1121.709717,4968.641113,1.64269042
191,1356,323.2283325,500.6816101,2460.104736,24.02718544,1813.65918,61.02403641,46.14716721,-19.44003487,615.0255737,14.54628181,0.001719333115,-0.000528530567,0.001636081259,76.06761932,3404864.5,840.9138794,1101.436523,4942.314453,1.698709488
192,1356,324.1852112,499.4559937,2447.565674,23.85817528,1788.234009,54.68084717,49.47314835,0,611.8908081,14.73636913,0.001727680443,0.00106319855,-0.00136179605,77.62252808,3328540,834.0113525,1109.935181,4756.390625,1.684415817
193,1356,322.6413269,500.5891113,2356.268799,23.59667778,1749.248901,55.28205109,51.21040344,1.847610474,589.0665894,15.04805088,0.002125505824,-0.001713523059,0.001257622265,79.53761292,3418633.75,874.5551147,1118.426392,5070.866699,1.638821959
194,1356,323.1817932,500.1129761,2314.740967,23.34380722,1711.958618,53.15050888,50.92431641,4.085617065,578.6846924,14.96628761,0.0008012054604,0.000601186126,-0.0005296276649,80.25789642,3356556.25,874.5579834,1094.496338,4947.450195,1.57650733
195,1356,324.4085693,499.4209595,2617.537842,25.12487602,1983.160034,58.50268936,52.22094345,-46.97493362,654.3838501,14.61422157,0.00156499783,0.001363084535,-0.00076890731,81.66638947,3501518,788.9846802,1064.060425,4711.392578,1.814344168
196,1356,323.9530334,500.7901917,2519.075928,24.32844353,1859.424438,58.07275009,49.88299942,-8.972626686,629.7683716,13.9407196,0.001603356679,-0.0005061510019,0.001521369093,83.10941315,3501658.25,839.322937,1089.994141,4814.749023,1.71836853
197,1356,323.2889404,500.3010254,2625.596436,24.62601662,1905.189575,57.41520691,50.22874451,-3.366460562,656.3983765,14.75928593,0.0009164499352,-0.0007378811133,-0.0005435180501,83.93421936,3496736.25,817.1833496,1076.702148,5039.570313,1.722168803
198,1356,322.5625305,499.7518921,2428.05957,23.94846344,1801.794067,54.68084717,48.17122269,0,607.0142822,15.66497993,0.001011793851,-0.0008071221528,-0.0006101481267,84.84483337,3395658.75,838.8497314,1090.223022,5120.694824,1.666691065
199,1356,321.7029724,499.4499512,2651.876465,24.47216988,1881.459595,54.68084717,49.47314835,0,662.9684448,16.50436783,0.001012275578,-0.0009550645482,-0.0003354898945,85.75588226,3480824,824.4484253,1078.404663,4905.060547,1.713932395
200,1356,321.6804199,499.5142212,2679.650879,25.46614838,2037.400391,59.23621368,50.044384,-11.30993271,669.9120483,16.47867203,7.57E-05,-2.51E-05,7.14E-05,85.82398987,3571888.75,778.8674927,1030.083008,4876.599609,1.794170022
201,1356,322.2129822,500.258606,2646.593506,25.39188766,2025.535156,58.74485397,52.53145599,-49.39870453,661.6477051,15.58832359,0.001016973983,0.0005917358212,0.0008270941908,86.73926544,3508499.5,772.1157837,1016.366455,4821.831055,1.750552177
202,1356,324.0913086,499.4055481,2573.753906,24.69165802,1915.359619,58.61865997,50.86743546,-7.125016689,643.4378662,14.83672619,0.002292181598,0.002087029396,-0.0009478420834,88.80223083,3510937.5,818.3980713,1044.978027,4737.041992,1.658444047
203,1356,322.9378052,499.7324524,2693.231201,24.9633007,1957.734863,54.68084717,52.07699585,0,673.3071289,15.40553093,0.001332145999,-0.001281670411,0.0003632270091,90.00115967,3503064.75,794.3440552,1039.290039,4657.524414,1.696387291
204,1356,322.7140808,499.3979797,2650.789307,25.04960442,1971.294922,54.68084717,49.47314835,0,662.6966553,15.79885483,0.0004471094289,-0.0002485826262,-0.000371636299,90.40356445,3537975.25,798.6404419,1031.132813,4682.640625,1.679799795
205,1356,321.5352478,500.6723328,2537.160156,24.12802315,1828.914185,53.12428284,49.10406494,-36.02737808,634.2894287,15.85125637,0.001928865444,-0.001309814397,0.001415947801,92.13954163,3476226.75,850.7651367,1078.884033,4631.013184,1.577072024
206,1356,320.9634705,501.1827698,2599.807129,24.42803764,1874.679443,53.39479446,48.79179382,-45,649.9511108,16.00664902,0.0008516326197,-0.0006353081553,0.0005671522231,92.90601349,3451484.75,822.1750488,1057.013794,4875.637207,1.568566084
207,1356,320.4359131,501.9059448,2826.834961,25.65611649,2067.9104,59.09713745,55.04520035,-3.3664608,706.7080078,16.04585648,0.0009946144419,-0.0005861748359,0.0008035278297,93.80116272,3494384.75,757.180603,1012.912231,4778.056152,1.698288679
208,1356,320.8094177,501.4062195,2653.810303,25.00649071,1964.514893,66.22917175,49.70718765,-40.60129547,663.4519653,16.00602913,0.000693204347,0.0004150051682,-0.0005552503862,94.42504883,3534813.25,805.9298096,1034.854614,4820.435547,1.620175481
209,1356,322.5245667,499.4954529,2625.752441,25.42373848,2030.620239,65.09946442,42.64650345,-49.39870453,656.437439,15.86810017,0.002852931153,0.00190572103,-0.002123073908,96.99268341,3347309.5,735.1870117,1016.865112,4654.989258,1.688362122
210,1356,322.6906128,499.242157,2619.05957,24.58215904,1898.409546,51.89872742,51.5238533,-82.64761353,654.7642212,15.92457485,0.0003365220327,0.0001844957151,-0.0002814398904,97.29555511,3590760.75,844.2896118,1068.096802,4897.359863,1.575571418
211,1356,322.7831116,499.6916809,2722.343262,25.00649071,1964.514893,55.23358536,50.75983429,-82.40535736,680.585083,15.54549694,0.0005099356058,0.0001027764229,0.0004994710325,97.75449371,3581229.5,810.9679565,1040.638062,4670.574219,1.570302248
212,1356,323.3284302,498.7578735,2487.536621,23.74483681,1771.283936,56.97870636,40.86897659,-41.63353348,621.8835449,15.82934284,0.001201526029,0.0006059095613,-0.001037563779,98.83586884,3474877.5,872.4262695,1075.998535,4448.692871,1.41421926
213,1356,322.2377625,497.9533386,2599.504883,24.29515648,1854.339355,53.41405487,47.38935852,-73.61045837,649.8755493,17.16175461,0.001505886554,-0.001211852999,-0.0008939277031,100.1911697,3569991.25,860.6536255,1102.687012,4820.990723,1.540872693
214,1356,322.856842,498.819458,2513.588135,23.2395668,1696.703613,52.40146255,47.16131973,-63.43495178,628.3964233,16.10791969,0.001182914595,0.0006878662389,0.0009623548831,101.2557907,3449183.25,912.9657593,1136.359619,4802.650879,1.402385116
215,1356,322.2950745,499.0403442,2904.644531,26.37166023,2184.865967,59.27445221,51.63045883,11.88865662,726.1604004,16.34862328,0.0006707040011,-0.0006241861847,0.0002454291389,101.8594284,3567035.75,728.8577881,1030.243652,4414.393555,1.712405324
216,1356,322.5672913,498.4293518,2790.987549,24.70258141,1917.054565,61.88214111,47.14829254,-5.194428921,697.7462769,16.58981133,0.0007432110142,0.0003024631005,-0.0006788804894,102.5283127,3510809,816.2774048,1099.105713,4666.826172,1.585961461
217,1356,322.6300049,498.6323547,2845.030518,25.32806015,2015.365234,61.45086288,47.39006424,-53.13010025,711.256958,16.40010834,0.0002360769577,6.97E-05,0.0002255588042,102.7407837,3504277.5,776.4837036,1063.774536,4527.500977,1.629874825
218,1356,322.3727417,500.5570068,2911.417725,26.09400177,2139.10083,66.2831955,47.87119293,-45,727.8536987,15.27325439,0.002157522133,-0.0002858479857,0.00213850243,104.6825562,3500975.25,731.0460815,1042.348389,4694.55957,1.712941766
219,1356,320.4778442,499.2025146,3010.998047,26.21776772,2159.440918,62.70826721,50.61671448,-58.1725502,752.7487793,17.59592628,0.002588026924,-0.002105441643,-0.00150499132,107.0117798,3419484.25,706.7971802,1022.883789,4964.71875,1.737978578
220,1356,320.3796997,499.8331604,2939.388184,25.45555115,2035.7052,65.4119873,44.65313721,-48.36646271,734.8463135,17.27863884,0.0007091521984,-0.000109049477,0.0007007175009,107.6500168,3510401.25,769.9938354,1105.907349,4905.609863,1.723174334
221,1356,322.043335,499.4355774,2978.702881,25.8759861,2103.505615,63.44478989,47.32587051,-59.74356461,744.6749878,16.26115036,0.001900537405,0.001848483575,-0.0004417588934,109.3604965,3571423,760.5241089,1088.402466,5225.299316,1.783804536
222,1356,320.5301208,500.8918762,3001.839111,26.15595818,2149.270752,61.4628067,53.93568039,4.573921204,750.4590454,16.52844429,0.002333498094,-0.001681349007,0.00161810976,111.4606476,3579930.5,744.7329102,1088.243408,5308.691895,1.837532401
223,1356,320.4603882,501.3218079,2832.329346,24.9092083,1949.259888,59.46494293,49.92280197,-1.909152508,708.081604,16.34257698,0.0004839445173,-7.75E-05,0.000477701833,111.8961945,3660021,841.5783081,1138.790527,5272.482422,1.682518721
224,1356,322.3600159,499.8190613,2869.338135,24.66979599,1911.969604,50.77507401,50.77507401,0,717.3339233,15.76881027,0.002691282891,0.002110697329,-0.001669718418,114.3183517,3657203.5,849.524231,1146.850708,5844.116211,1.653001666
225,1356,321.7720032,499.4674988,2689.726807,22.85328865,1640.768188,49.49027252,44.25012589,-63.43495178,672.4310303,16.4411335,0.0007612166228,-0.0006533474661,-0.0003906250058,115.0034485,3651603.5,992.013855,1192.949707,5594.762695,1.458744407
226,1356,319.7788086,501.0266724,2921.991943,20.44851875,1313.631592,41.64611816,41.28239822,12.09475708,730.4972534,17.07369995,0.00281175808,-0.002214660635,0.001732415054,117.5340271,3562389.75,1211.696167,770.7772217,4008.53125,0.22046417
227,1356,319.1503906,500.925354,2905.165283,17.19496536,928.8647461,32.54812241,32.54812241,0,726.2905884,17.65632248,0.0007072591688,-0.0006982421619,-0.0001125759518,118.1705627,3556214,1728.835571,1165.874634,5204.219238,0.1104858071
148,1357,329.0013733,538.5911865,2344.640625,21.80213165,1493.30249,57.9977951,36.8239975,45,586.1596069,0,NaN,NaN,NaN,0,2902628.25,868.5291138,727.6322632,4407.084961,1.505072951
149,1357,325.9873657,539.3253784,2164.438965,22.01147652,1522.117554,66.13778687,31.76696968,36.86989975,541.1091919,3.102141142,0.003446823452,-0.003348897211,0.0008157687844,3.102141142,2817991.25,828.5762939,823.059021,4416.220215,1.703557372
150,1357,325.0858154,539.5591431,2393.865234,22.50835609,1591.613037,63.93954468,39.0328598,55.17551041,598.4657593,4.033426762,0.001034848858,-0.001001722529,0.0002597385028,4.033504963,2939707.5,833.4868164,1051.166748,4609.223633,1.912791848
151,1357,325.3866272,541.8734131,2399.001709,22.60403824,1605.173218,69.61901855,33.14470673,35.53768158,599.7498779,4.88256073,0.002593042329,0.0003342352866,0.002571411198,6.36724329,2917973,818.2763672,1121.605103,4778.754883,2.034613609
152,1357,326.8447571,541.5182495,2438.819824,22.93577003,1652.633301,66.13745117,34.90078354,39.28940582,609.7043457,3.635751724,0.001667512348,0.00162014435,-0.0003946262004,7.868004322,2917709.75,794.149353,1039.541138,4366.837891,1.829410791
153,1357,326.7232971,542.4335327,2341.789551,22.42430496,1579.747925,64.44199371,34.06219482,45,585.4467773,4.466906548,0.001024758094,-0.0001348057267,0.001015852555,8.791311264,2870242.75,819.3687744,1082.358276,4521.966309,1.761113167
154,1357,324.7102356,542.6431885,2324.48584,22.93577003,1652.633301,65.81006622,34.1269722,50.44033051,581.1208496,5.901913643,0.002251334488,-0.002239223104,0.0002332099684,10.81526089,2944126.25,792.710083,1066.199097,7372.539063,1.90692544
155,1357,322.9352112,545.069397,1922.742065,22.55624771,1598.393066,60.31092834,38.36623383,37.30394745,480.6850281,8.874995232,0.003340214957,-0.001972249243,0.002695787232,13.82145405,2755085,771.7327881,960.6289673,4244.868164,1.605976105
156,1357,318.0826111,547.6553345,2676.22583,27.50331306,2376.4021,72.87175751,51.87480927,71.56504822,669.0557861,14.19077682,0.006109575741,-0.005391777959,0.002873263787,19.32007217,3103989.25,583.1255493,833.1954346,4380.851074,2.110357761
157,1357,317.8591919,546.2771606,2093.382568,24.63696861,1906.884644,57.9099617,47.62223816,67.52056122,523.3451538,13.53596687,0.001551295398,-0.0002482435375,-0.001531304209,20.71623802,2913983.75,682.7515259,902.963623,4821.267578,1.858072996
158,1357,319.3838196,545.277771,1891.609375,23.01795578,1664.498291,66.39818573,38.01621246,53.13010788,472.9019165,11.71357155,0.002025537426,0.00169403071,-0.001110432902,22.53922272,2777401.5,745.6099854,938.9136353,4532,1.632910132
159,1357,318.8436584,546.9708862,1970.39563,23.47058296,1730.60376,51.48830795,49.29559708,-86.42366791,492.5984192,13.16808796,0.001974658342,-0.0006001790171,0.001881239121,24.31641388,2977446.5,769.1688232,911.6567383,4209.211426,1.601806402
160,1357,317.9196777,547.1860352,2067.849365,24.41699028,1872.984497,51.87480545,50.63969803,18.43495178,516.961853,14.0241003,0.001054109773,-0.001026645186,0.0002390543668,25.26511383,2935189.5,702.1976929,902.7492676,4363.073242,1.739804983
161,1357,318.5569458,546.0244141,2304.263916,25.11413765,1981.465088,54.68084717,50.77507401,90,576.0654907,12.81947517,0.00147215894,0.0007080756477,-0.001290690154,26.59005547,3058579.5,689.0249634,890.2371216,4123.080566,1.772376537
162,1357,319.2614746,545.9312134,2284.038818,25.48732567,2040.790283,57.75156021,54.09446716,20.55604553,571.0091553,12.19596767,0.0007896297029,0.0007828098023,-0.0001035563182,27.30072403,3044131.75,667.1331787,892.0252686,4270.99707,1.789709687
163,1357,315.9969177,547.7752686,2275.704102,25.0603714,1972.98999,56.42759705,50.81036758,-78.69007111,568.925415,15.92052841,0.004165980965,-0.003627285361,0.002048950177,31.05010605,3096382.5,699.1160278,900.5153198,3743.144531,1.73138845
164,1357,315.1225281,546.8660278,2216.849121,24.74622345,1923.834717,54.45927811,51.10396576,-82.40535736,554.2116699,16.15844536,0.001401619869,-0.0009715440683,-0.001010267413,32.3115654,3165538.5,734.8059082,916.8258667,4017.657227,1.666756749
165,1357,316.0357666,547.1818848,2047.515869,24.02718544,1813.65918,54.79299545,46.01755524,-80.53767395,511.878479,15.55336189,0.001071305829,0.001012459514,0.0003501739702,33.27788162,3091201.5,761.7550049,934.1418457,3847.60791,1.59450376
